,Epoch,Replay,Clip,Loss,Accuracy,Timestamp
1372,1,106,6,1.3641468286514282,0.019999999552965164,2018-04-11 23:10:25.403506
1373,1,106,7,1.9854892492294312,0.05000000074505806,2018-04-11 23:10:25.403506
1374,1,106,8,1.9165643453598022,0.15000000596046448,2018-04-11 23:10:25.403506
1375,1,106,9,1.9661767482757568,0.11999999731779099,2018-04-11 23:10:25.403506
1376,1,106,10,1.6204606294631958,0.10000000149011612,2018-04-11 23:10:25.403506
1377,1,106,11,1.9304518699645996,0.20999999344348907,2018-04-11 23:10:25.403506
1378,1,106,12,1.5082817077636719,0.07999999821186066,2018-04-11 23:10:25.403506
1379,1,106,13,1.4533026218414307,0.05000000074505806,2018-04-11 23:10:25.403506
1380,1,106,14,2.160351514816284,0.1599999964237213,2018-04-11 23:10:25.403506
1381,1,107,1,1.2873382568359375,0.25,2018-04-11 23:10:39.782241
1382,1,107,2,1.8375643491744995,0.07000000029802322,2018-04-11 23:10:39.782241
1383,1,107,3,1.1523230075836182,0.09000000357627869,2018-04-11 23:10:39.782241
1384,1,107,4,1.4320029020309448,0.12999999523162842,2018-04-11 23:10:39.782241
1385,1,107,5,1.4880236387252808,0.029999999329447746,2018-04-11 23:10:39.782241
1386,1,107,6,1.5515576601028442,0.11999999731779099,2018-04-11 23:10:39.782241
1387,1,107,7,1.464627981185913,0.15000000596046448,2018-04-11 23:10:39.782241
1388,1,107,8,1.7461254596710205,0.07000000029802322,2018-04-11 23:10:39.782241
1389,1,107,9,1.7553420066833496,0.10000000149011612,2018-04-11 23:10:39.782241
1390,1,107,10,1.5772343873977661,0.05000000074505806,2018-04-11 23:10:39.782241
1391,1,107,11,1.526808738708496,0.11999999731779099,2018-04-11 23:10:39.782241
1392,1,107,12,1.8467541933059692,0.10000000149011612,2018-04-11 23:10:39.782241
1393,1,107,13,1.3888729810714722,0.019999999552965164,2018-04-11 23:10:39.782241
1394,1,107,14,1.377930760383606,0.019999999552965164,2018-04-11 23:10:39.782241
1395,1,107,15,1.5194940567016602,0.07000000029802322,2018-04-11 23:10:39.782241
1396,1,107,16,1.0903738737106323,0.10999999940395355,2018-04-11 23:10:39.782241
1397,1,107,17,1.3017939329147339,0.09000000357627869,2018-04-11 23:10:39.782241
1398,1,107,18,1.1002637147903442,0.07000000029802322,2018-04-11 23:10:39.782241
1399,1,108,1,1.4416290521621704,0.23000000417232513,2018-04-11 23:10:59.014191
1400,1,108,2,1.6944360733032227,0.10999999940395355,2018-04-11 23:10:59.014191
1401,1,108,3,1.6855213642120361,0.1599999964237213,2018-04-11 23:10:59.014191
1402,1,108,4,1.3773183822631836,0.10000000149011612,2018-04-11 23:10:59.014191
1403,1,108,5,1.3419607877731323,0.09000000357627869,2018-04-11 23:10:59.014191
1404,1,108,6,1.9684978723526,0.14000000059604645,2018-04-11 23:10:59.014191
1405,1,108,7,1.5662553310394287,0.07000000029802322,2018-04-11 23:10:59.014191
1406,1,108,8,1.4050108194351196,0.03999999910593033,2018-04-11 23:10:59.014191
1407,1,108,9,0.9628331661224365,0.09000000357627869,2018-04-11 23:10:59.014191
1408,1,108,10,1.3486928939819336,0.10000000149011612,2018-04-11 23:10:59.014191
1409,1,108,11,1.5781248807907104,0.12999999523162842,2018-04-11 23:10:59.014191
1410,1,108,12,1.6001988649368286,0.07000000029802322,2018-04-11 23:10:59.014191
1411,1,108,13,1.249509334564209,0.07000000029802322,2018-04-11 23:10:59.014191
1412,1,108,14,1.4089077711105347,0.10999999940395355,2018-04-11 23:10:59.014191
1413,1,108,15,1.5568313598632812,0.10999999940395355,2018-04-11 23:10:59.014191
1414,1,108,16,1.6628516912460327,0.09000000357627869,2018-04-11 23:10:59.014191
1415,1,108,17,1.3283135890960693,0.07999999821186066,2018-04-11 23:10:59.014191
1416,1,108,18,1.1828491687774658,0.07000000029802322,2018-04-11 23:10:59.014191
1417,1,108,19,1.4660818576812744,0.10000000149011612,2018-04-11 23:10:59.014191
1418,1,108,20,1.5193095207214355,0.10000000149011612,2018-04-11 23:10:59.014191
1419,1,108,21,1.4805912971496582,0.12999999523162842,2018-04-11 23:10:59.014191
1420,1,108,22,1.946226954460144,0.05999999865889549,2018-04-11 23:10:59.014191
1421,1,108,23,1.763330101966858,0.14000000059604645,2018-04-11 23:10:59.014191
1422,1,108,24,1.3552905321121216,0.10999999940395355,2018-04-11 23:10:59.014191
1423,1,109,1,1.4971535205841064,0.14000000059604645,2018-04-11 23:11:06.349817
1424,1,109,2,1.9463779926300049,0.09000000357627869,2018-04-11 23:11:06.349817
1425,1,109,3,1.5664111375808716,0.05000000074505806,2018-04-11 23:11:06.349817
1426,1,109,4,1.782280683517456,0.05999999865889549,2018-04-11 23:11:06.349817
1427,1,109,5,1.969332218170166,0.12999999523162842,2018-04-11 23:11:06.349817
1428,1,109,6,1.4098296165466309,0.05999999865889549,2018-04-11 23:11:06.349817
1429,1,109,7,1.510321855545044,0.10999999940395355,2018-04-11 23:11:06.349817
1430,1,109,8,1.760969877243042,0.18000000715255737,2018-04-11 23:11:06.349817
1431,1,109,9,1.6029542684555054,0.12999999523162842,2018-04-11 23:11:06.349817
1432,1,110,1,1.5718494653701782,0.12999999523162842,2018-04-11 23:11:19.228235
1433,1,110,2,2.000133752822876,0.11999999731779099,2018-04-11 23:11:19.228235
1434,1,110,3,1.931706190109253,0.11999999731779099,2018-04-11 23:11:19.228235
1435,1,110,4,1.66025710105896,0.12999999523162842,2018-04-11 23:11:19.228235
1436,1,110,5,1.7570445537567139,0.09000000357627869,2018-04-11 23:11:19.228235
1437,1,110,6,1.7039638757705688,0.10000000149011612,2018-04-11 23:11:19.228235
1438,1,110,7,1.7146484851837158,0.10000000149011612,2018-04-11 23:11:19.228235
1439,1,110,8,1.2252328395843506,0.05999999865889549,2018-04-11 23:11:19.228235
1440,1,110,9,1.3451308012008667,0.009999999776482582,2018-04-11 23:11:19.228235
1441,1,110,10,1.3667778968811035,0.09000000357627869,2018-04-11 23:11:19.228235
1442,1,110,11,1.2987998723983765,0.029999999329447746,2018-04-11 23:11:19.228235
1443,1,110,12,1.3498960733413696,0.10000000149011612,2018-04-11 23:11:19.228235
1444,1,110,13,1.3600224256515503,0.11999999731779099,2018-04-11 23:11:19.228235
1445,1,110,14,1.148903250694275,0.07999999821186066,2018-04-11 23:11:19.228235
1446,1,110,15,1.623009443283081,0.07999999821186066,2018-04-11 23:11:19.228235
1447,1,110,16,1.5662815570831299,0.05000000074505806,2018-04-11 23:11:19.228235
1448,1,111,1,1.9668406248092651,0.23999999463558197,2018-04-11 23:11:24.876332
1449,1,111,2,1.195613980293274,0.05000000074505806,2018-04-11 23:11:24.876332
1450,1,111,3,1.7433923482894897,0.09000000357627869,2018-04-11 23:11:24.876332
1451,1,111,4,1.33197820186615,0.05999999865889549,2018-04-11 23:11:24.876332
1452,1,111,5,1.7355129718780518,0.12999999523162842,2018-04-11 23:11:24.876332
1453,1,111,6,1.4215153455734253,0.07999999821186066,2018-04-11 23:11:24.876332
1454,1,111,7,1.9809014797210693,0.11999999731779099,2018-04-11 23:11:24.876332
1455,1,112,1,1.338667631149292,0.09000000357627869,2018-04-11 23:11:36.123666
1456,1,112,2,2.2899656295776367,0.14000000059604645,2018-04-11 23:11:36.123666
1457,1,112,3,2.046557903289795,0.15000000596046448,2018-04-11 23:11:36.123666
1458,1,112,4,1.4336007833480835,0.07999999821186066,2018-04-11 23:11:36.123666
1459,1,112,5,1.4008886814117432,0.029999999329447746,2018-04-11 23:11:36.123666
1460,1,112,6,1.1408429145812988,0.07000000029802322,2018-04-11 23:11:36.123666
1461,1,112,7,1.4688807725906372,0.12999999523162842,2018-04-11 23:11:36.123666
1462,1,112,8,1.9788459539413452,0.05999999865889549,2018-04-11 23:11:36.123666
1463,1,112,9,2.0033702850341797,0.07000000029802322,2018-04-11 23:11:36.123666
1464,1,112,10,1.5200213193893433,0.03999999910593033,2018-04-11 23:11:36.123666
1465,1,112,11,1.8760055303573608,0.07000000029802322,2018-04-11 23:11:36.123666
1466,1,112,12,1.4403425455093384,0.14000000059604645,2018-04-11 23:11:36.123666
1467,1,112,13,1.6768946647644043,0.07000000029802322,2018-04-11 23:11:36.123666
1468,1,112,14,1.4177255630493164,0.12999999523162842,2018-04-11 23:11:36.123666
1469,1,113,1,1.5433927774429321,0.10999999940395355,2018-04-11 23:11:49.062999
1470,1,113,2,1.976769208908081,0.10000000149011612,2018-04-11 23:11:49.062999
1471,1,113,3,1.5864158868789673,0.009999999776482582,2018-04-11 23:11:49.062999
1472,1,113,4,1.6149569749832153,0.07000000029802322,2018-04-11 23:11:49.062999
1473,1,113,5,1.4497627019882202,0.11999999731779099,2018-04-11 23:11:49.062999
1474,1,113,6,2.532158136367798,0.1599999964237213,2018-04-11 23:11:49.062999
1475,1,113,7,1.8990561962127686,0.019999999552965164,2018-04-11 23:11:49.062999
1476,1,113,8,1.4063845872879028,0.009999999776482582,2018-04-11 23:11:49.062999
1477,1,113,9,1.6125015020370483,0.09000000357627869,2018-04-11 23:11:49.062999
1478,1,113,10,0.9622524976730347,0.05000000074505806,2018-04-11 23:11:49.062999
1479,1,113,11,1.8256781101226807,0.14000000059604645,2018-04-11 23:11:49.062999
1480,1,113,12,2.245718479156494,0.15000000596046448,2018-04-11 23:11:49.062999
1481,1,113,13,1.4004319906234741,0.17000000178813934,2018-04-11 23:11:49.062999
1482,1,113,14,0.8873546123504639,0.05999999865889549,2018-04-11 23:11:49.062999
1483,1,113,15,1.2182308435440063,0.009999999776482582,2018-04-11 23:11:49.062999
1484,1,113,16,1.6733088493347168,0.17000000178813934,2018-04-11 23:11:49.062999
1485,1,114,1,1.9061126708984375,0.20000000298023224,2018-04-11 23:12:02.745323
1486,1,114,2,2.454707384109497,0.11999999731779099,2018-04-11 23:12:02.745323
1487,1,114,3,2.377005100250244,0.20000000298023224,2018-04-11 23:12:02.745323
1488,1,114,4,1.7885020971298218,0.05999999865889549,2018-04-11 23:12:02.745323
1489,1,114,5,1.6000542640686035,0.11999999731779099,2018-04-11 23:12:02.745323
1490,1,114,6,1.9079596996307373,0.07999999821186066,2018-04-11 23:12:02.745323
1491,1,114,7,1.5490788221359253,0.10000000149011612,2018-04-11 23:12:02.745323
1492,1,114,8,1.8509434461593628,0.2199999988079071,2018-04-11 23:12:02.745323
1493,1,114,9,1.677535891532898,0.12999999523162842,2018-04-11 23:12:02.745323
1494,1,114,10,2.100052833557129,0.14000000059604645,2018-04-11 23:12:02.745323
1495,1,114,11,2.1216859817504883,0.10000000149011612,2018-04-11 23:12:02.745323
1496,1,114,12,1.7647291421890259,0.05999999865889549,2018-04-11 23:12:02.745323
1497,1,114,13,2.163027286529541,0.14000000059604645,2018-04-11 23:12:02.745323
1498,1,114,14,1.6339396238327026,0.11999999731779099,2018-04-11 23:12:02.745323
1499,1,114,15,1.2307381629943848,0.03999999910593033,2018-04-11 23:12:02.745323
1500,1,114,16,1.9337881803512573,0.07000000029802322,2018-04-11 23:12:02.745323
1501,1,114,17,1.3552817106246948,0.05000000074505806,2018-04-11 23:12:02.745323
1502,1,115,1,1.6610010862350464,0.09000000357627869,2018-04-11 23:12:04.420824
1503,1,115,2,1.7963393926620483,0.05999999865889549,2018-04-11 23:12:04.420824
1504,1,116,1,1.4482210874557495,0.15000000596046448,2018-04-11 23:12:14.852542
1505,1,116,2,1.7733439207077026,0.10000000149011612,2018-04-11 23:12:14.852542
1506,1,116,3,1.8620316982269287,0.10000000149011612,2018-04-11 23:12:14.852542
1507,1,116,4,1.6104180812835693,0.11999999731779099,2018-04-11 23:12:14.852542
1508,1,116,5,1.8325976133346558,0.12999999523162842,2018-04-11 23:12:14.852542
1509,1,116,6,1.653143286705017,0.11999999731779099,2018-04-11 23:12:14.852542
1510,1,116,7,1.7148938179016113,0.07999999821186066,2018-04-11 23:12:14.852542
1511,1,116,8,1.651054859161377,0.15000000596046448,2018-04-11 23:12:14.852542
1512,1,116,9,1.4105637073516846,0.07999999821186066,2018-04-11 23:12:14.852542
1513,1,116,10,2.1117708683013916,0.019999999552965164,2018-04-11 23:12:14.852542
1514,1,116,11,1.881873607635498,0.11999999731779099,2018-04-11 23:12:14.852542
1515,1,116,12,1.9801722764968872,0.1599999964237213,2018-04-11 23:12:14.852542
1516,1,116,13,1.7465558052062988,0.10000000149011612,2018-04-11 23:12:14.852542
1517,1,117,1,1.6723366975784302,0.10000000149011612,2018-04-11 23:12:20.504683
1518,1,117,2,1.8944240808486938,0.09000000357627869,2018-04-11 23:12:20.504683
1519,1,117,3,1.8906326293945312,0.14000000059604645,2018-04-11 23:12:20.504683
1520,1,117,4,1.1487605571746826,0.15000000596046448,2018-04-11 23:12:20.504683
1521,1,117,5,1.9283018112182617,0.09000000357627869,2018-04-11 23:12:20.504683
1522,1,117,6,2.303452253341675,0.10999999940395355,2018-04-11 23:12:20.504683
1523,1,117,7,1.739678144454956,0.1599999964237213,2018-04-11 23:12:20.504683
1524,1,118,1,1.7064682245254517,0.07000000029802322,2018-04-11 23:12:24.551574
1525,1,118,2,1.9109787940979004,0.10000000149011612,2018-04-11 23:12:24.551574
1526,1,118,3,1.9607855081558228,0.07000000029802322,2018-04-11 23:12:24.551574
1527,1,118,4,2.007241725921631,0.10000000149011612,2018-04-11 23:12:24.551574
1528,1,118,5,1.878042459487915,0.10999999940395355,2018-04-11 23:12:24.551574
1529,1,119,1,1.7418838739395142,0.10000000149011612,2018-04-11 23:12:31.800035
1530,1,119,2,1.965116262435913,0.07000000029802322,2018-04-11 23:12:31.800035
1531,1,119,3,2.0609700679779053,0.14000000059604645,2018-04-11 23:12:31.800035
1532,1,119,4,1.4179940223693848,0.23999999463558197,2018-04-11 23:12:31.800035
1533,1,119,5,1.8301829099655151,0.1599999964237213,2018-04-11 23:12:31.800035
1534,1,119,6,1.997692584991455,0.07999999821186066,2018-04-11 23:12:31.800035
1535,1,119,7,1.851952075958252,0.20000000298023224,2018-04-11 23:12:31.800035
1536,1,119,8,2.113344192504883,0.1599999964237213,2018-04-11 23:12:31.800035
1537,1,119,9,1.7496957778930664,0.09000000357627869,2018-04-11 23:12:31.800035
1538,1,120,1,1.4779118299484253,0.1599999964237213,2018-04-11 23:12:36.620962
1539,1,120,2,1.7534279823303223,0.05999999865889549,2018-04-11 23:12:36.620962
1540,1,120,3,2.0183298587799072,0.10999999940395355,2018-04-11 23:12:36.620962
1541,1,120,4,1.6535730361938477,0.07000000029802322,2018-04-11 23:12:36.620962
1542,1,120,5,1.9014073610305786,0.10999999940395355,2018-04-11 23:12:36.620962
1543,1,120,6,1.9575839042663574,0.12999999523162842,2018-04-11 23:12:36.620962
1544,1,121,1,1.4579992294311523,0.09000000357627869,2018-04-11 23:12:39.858676
1545,1,121,2,1.7887258529663086,0.1599999964237213,2018-04-11 23:12:39.858676
1546,1,121,3,1.8560779094696045,0.019999999552965164,2018-04-11 23:12:39.858676
1547,1,121,4,2.330568313598633,0.10999999940395355,2018-04-11 23:12:39.858676
1548,1,122,1,1.6577062606811523,0.10000000149011612,2018-04-11 23:12:43.897458
1549,1,122,2,1.9656014442443848,0.20000000298023224,2018-04-11 23:12:43.897458
1550,1,122,3,1.8208415508270264,0.10000000149011612,2018-04-11 23:12:43.897458
1551,1,122,4,1.5984463691711426,0.10999999940395355,2018-04-11 23:12:43.897458
1552,1,122,5,1.9942229986190796,0.15000000596046448,2018-04-11 23:12:43.897458
1553,1,123,1,1.4410170316696167,0.14000000059604645,2018-04-11 23:12:50.329739
1554,1,123,2,1.9770218133926392,0.14000000059604645,2018-04-11 23:12:50.329739
1555,1,123,3,1.4286565780639648,0.10000000149011612,2018-04-11 23:12:50.329739
1556,1,123,4,1.8389641046524048,0.09000000357627869,2018-04-11 23:12:50.329739
1557,1,123,5,1.6558581590652466,0.10000000149011612,2018-04-11 23:12:50.329739
1558,1,123,6,1.5137287378311157,0.11999999731779099,2018-04-11 23:12:50.329739
1559,1,123,7,1.8843194246292114,0.07000000029802322,2018-04-11 23:12:50.329739
1560,1,123,8,2.4591405391693115,0.15000000596046448,2018-04-11 23:12:50.329739
1561,1,124,1,1.9965499639511108,0.09000000357627869,2018-04-11 23:12:58.336139
1562,1,124,2,1.9763474464416504,0.1599999964237213,2018-04-11 23:12:58.336139
1563,1,124,3,2.461592674255371,0.07000000029802322,2018-04-11 23:12:58.336139
1564,1,124,4,2.245267629623413,0.09000000357627869,2018-04-11 23:12:58.336139
1565,1,124,5,2.249178171157837,0.019999999552965164,2018-04-11 23:12:58.336139
1566,1,124,6,2.1365528106689453,0.1899999976158142,2018-04-11 23:12:58.336139
1567,1,124,7,1.9376325607299805,0.07999999821186066,2018-04-11 23:12:58.336139
1568,1,124,8,1.978710651397705,0.11999999731779099,2018-04-11 23:12:58.336139
1569,1,124,9,2.187742233276367,0.10000000149011612,2018-04-11 23:12:58.336139
1570,1,124,10,2.015432834625244,0.14000000059604645,2018-04-11 23:12:58.336139
1571,1,125,1,1.4058387279510498,0.10999999940395355,2018-04-11 23:13:05.574463
1572,1,125,2,1.2435903549194336,0.07999999821186066,2018-04-11 23:13:05.574463
1573,1,125,3,2.23093581199646,0.07000000029802322,2018-04-11 23:13:05.574463
1574,1,125,4,1.5695377588272095,0.07000000029802322,2018-04-11 23:13:05.574463
1575,1,125,5,2.1978352069854736,0.09000000357627869,2018-04-11 23:13:05.574463
1576,1,125,6,1.6006180047988892,0.05000000074505806,2018-04-11 23:13:05.574463
1577,1,125,7,1.9931455850601196,0.11999999731779099,2018-04-11 23:13:05.574463
1578,1,125,8,2.5274274349212646,0.20999999344348907,2018-04-11 23:13:05.574463
1579,1,125,9,1.948816180229187,0.10000000149011612,2018-04-11 23:13:05.574463
1580,1,126,1,1.387784481048584,0.12999999523162842,2018-04-11 23:13:11.198622
1581,1,126,2,1.4348459243774414,0.38999998569488525,2018-04-11 23:13:11.198622
1582,1,126,3,1.21925687789917,0.3199999928474426,2018-04-11 23:13:11.198622
1583,1,126,4,2.0736031532287598,0.49000000953674316,2018-04-11 23:13:11.198622
1584,1,126,5,1.752718448638916,0.4300000071525574,2018-04-11 23:13:11.198622
1585,1,126,6,1.9152008295059204,0.2800000011920929,2018-04-11 23:13:11.198622
1586,1,126,7,1.5792298316955566,0.23999999463558197,2018-04-11 23:13:11.198622
1587,1,127,1,1.0908441543579102,0.11999999731779099,2018-04-11 23:13:23.251941
1588,1,127,2,1.8033447265625,0.38999998569488525,2018-04-11 23:13:23.251941
1589,1,127,3,1.5339888334274292,0.14000000059604645,2018-04-11 23:13:23.251941
1590,1,127,4,1.1874034404754639,0.3100000023841858,2018-04-11 23:13:23.251941
1591,1,127,5,1.3816158771514893,0.17000000178813934,2018-04-11 23:13:23.251941
1592,1,127,6,1.6582756042480469,0.25,2018-04-11 23:13:23.251941
1593,1,127,7,1.539110541343689,0.3799999952316284,2018-04-11 23:13:23.251941
1594,1,127,8,1.2490365505218506,0.5299999713897705,2018-04-11 23:13:23.251941
1595,1,127,9,1.5905020236968994,0.41999998688697815,2018-04-11 23:13:23.251941
1596,1,127,10,2.1542251110076904,0.2800000011920929,2018-04-11 23:13:23.251941
1597,1,127,11,1.8784211874008179,0.25999999046325684,2018-04-11 23:13:23.251941
1598,1,127,12,1.62103271484375,0.5699999928474426,2018-04-11 23:13:23.251941
1599,1,127,13,1.3651913404464722,0.5099999904632568,2018-04-11 23:13:23.251941
1600,1,127,14,1.408035159111023,0.5899999737739563,2018-04-11 23:13:23.251941
1601,1,127,15,1.8551771640777588,0.5600000023841858,2018-04-11 23:13:23.251941
1602,1,128,1,0.6066718101501465,0.14000000059604645,2018-04-11 23:13:33.701212
1603,1,128,2,1.6166167259216309,0.7300000190734863,2018-04-11 23:13:33.701212
1604,1,128,3,1.8222110271453857,0.6000000238418579,2018-04-11 23:13:33.701212
1605,1,128,4,2.14522123336792,0.5699999928474426,2018-04-11 23:13:33.701212
1606,1,128,5,2.1293177604675293,0.5400000214576721,2018-04-11 23:13:33.701212
1607,1,128,6,2.066856622695923,0.6600000262260437,2018-04-11 23:13:33.701212
1608,1,128,7,1.6517584323883057,0.6299999952316284,2018-04-11 23:13:33.701212
1609,1,128,8,2.484755754470825,0.5199999809265137,2018-04-11 23:13:33.701212
1610,1,128,9,2.395238161087036,0.6700000166893005,2018-04-11 23:13:33.701212
1611,1,128,10,1.6444491147994995,0.6299999952316284,2018-04-11 23:13:33.701212
1612,1,128,11,1.7979458570480347,0.6200000047683716,2018-04-11 23:13:33.701212
1613,1,128,12,0.9199363589286804,0.7400000095367432,2018-04-11 23:13:33.701212
1614,1,128,13,2.0940895080566406,0.6700000166893005,2018-04-11 23:13:33.701212
1615,1,129,1,1.6490908861160278,0.699999988079071,2018-04-11 23:13:41.760820
1616,1,129,2,2.0915231704711914,0.6800000071525574,2018-04-11 23:13:41.760820
1617,1,129,3,1.5777512788772583,0.6000000238418579,2018-04-11 23:13:41.760820
1618,1,129,4,1.5597681999206543,0.6700000166893005,2018-04-11 23:13:41.760820
1619,1,129,5,2.085174798965454,0.6000000238418579,2018-04-11 23:13:41.760820
1620,1,129,6,1.9084298610687256,0.41999998688697815,2018-04-11 23:13:41.760820
1621,1,129,7,2.5246081352233887,0.6200000047683716,2018-04-11 23:13:41.760820
1622,1,129,8,1.962156057357788,0.6299999952316284,2018-04-11 23:13:41.760820
1623,1,129,9,1.9649548530578613,0.5199999809265137,2018-04-11 23:13:41.760820
1624,1,129,10,1.3498562574386597,0.6399999856948853,2018-04-11 23:13:41.760820
1625,1,130,1,1.8016804456710815,0.7200000286102295,2018-04-11 23:13:57.829460
1626,1,130,2,2.516735792160034,0.6600000262260437,2018-04-11 23:13:57.829460
1627,1,130,3,1.9064868688583374,0.7300000190734863,2018-04-11 23:13:57.829460
1628,1,130,4,2.7741146087646484,0.6000000238418579,2018-04-11 23:13:57.829460
1629,1,130,5,2.3491904735565186,0.6700000166893005,2018-04-11 23:13:57.829460
1630,1,130,6,2.209484815597534,0.7400000095367432,2018-04-11 23:13:57.829460
1631,1,130,7,2.6718006134033203,0.6000000238418579,2018-04-11 23:13:57.829460
1632,1,130,8,2.0185580253601074,0.49000000953674316,2018-04-11 23:13:57.829460
1633,1,130,9,2.3267030715942383,0.699999988079071,2018-04-11 23:13:57.829460
1634,1,130,10,2.6917829513549805,0.5199999809265137,2018-04-11 23:13:57.829460
1635,1,130,11,1.9918855428695679,0.6600000262260437,2018-04-11 23:13:57.829460
1636,1,130,12,1.7389321327209473,0.6700000166893005,2018-04-11 23:13:57.829460
1637,1,130,13,2.305194616317749,0.5400000214576721,2018-04-11 23:13:57.829460
1638,1,130,14,2.3097031116485596,0.5699999928474426,2018-04-11 23:13:57.829460
1639,1,130,15,2.3306572437286377,0.5299999713897705,2018-04-11 23:13:57.829460
1640,1,130,16,3.1910505294799805,0.6100000143051147,2018-04-11 23:13:57.829460
1641,1,130,17,2.008953332901001,0.5600000023841858,2018-04-11 23:13:57.829460
1642,1,130,18,2.2452642917633057,0.5899999737739563,2018-04-11 23:13:57.829460
1643,1,130,19,2.4786009788513184,0.6000000238418579,2018-04-11 23:13:57.829460
1644,1,130,20,2.581479787826538,0.6299999952316284,2018-04-11 23:13:57.829460
1645,1,131,1,1.9893736839294434,0.7300000190734863,2018-04-11 23:14:08.325989
1646,1,131,2,2.0311646461486816,0.6200000047683716,2018-04-11 23:14:08.325989
1647,1,131,3,2.3345775604248047,0.5799999833106995,2018-04-11 23:14:08.325989
1648,1,131,4,2.490471124649048,0.6299999952316284,2018-04-11 23:14:08.325989
1649,1,131,5,3.0005486011505127,0.5799999833106995,2018-04-11 23:14:08.325989
1650,1,131,6,1.8451182842254639,0.6100000143051147,2018-04-11 23:14:08.325989
1651,1,131,7,2.6835532188415527,0.6600000262260437,2018-04-11 23:14:08.325989
1652,1,131,8,2.484299898147583,0.5199999809265137,2018-04-11 23:14:08.325989
1653,1,131,9,2.4081008434295654,0.6399999856948853,2018-04-11 23:14:08.325989
1654,1,131,10,2.9285073280334473,0.6800000071525574,2018-04-11 23:14:08.325989
1655,1,131,11,2.380427122116089,0.550000011920929,2018-04-11 23:14:08.325989
1656,1,131,12,1.6129348278045654,0.7099999785423279,2018-04-11 23:14:08.325989
1657,1,131,13,2.3585405349731445,0.6299999952316284,2018-04-11 23:14:08.325989
1658,1,132,1,1.8175971508026123,0.4399999976158142,2018-04-11 23:14:25.972331
1659,1,132,2,1.600172758102417,0.6200000047683716,2018-04-11 23:14:25.972331
1660,1,132,3,2.060284376144409,0.6100000143051147,2018-04-11 23:14:25.972331
1661,1,132,4,2.6305153369903564,0.6700000166893005,2018-04-11 23:14:25.972331
1662,1,132,5,1.8380825519561768,0.6000000238418579,2018-04-11 23:14:25.972331
1663,1,132,6,2.0849218368530273,0.6100000143051147,2018-04-11 23:14:25.972331
1664,1,132,7,2.0435538291931152,0.4300000071525574,2018-04-11 23:14:25.972331
1665,1,132,8,1.62815260887146,0.5,2018-04-11 23:14:25.972331
1666,1,132,9,2.0149216651916504,0.5099999904632568,2018-04-11 23:14:25.972331
1667,1,132,10,1.7353686094284058,0.5,2018-04-11 23:14:25.972331
1668,1,132,11,1.7700577974319458,0.5199999809265137,2018-04-11 23:14:25.972331
1669,1,132,12,1.8600807189941406,0.7599999904632568,2018-04-11 23:14:25.972331
1670,1,132,13,1.553451418876648,0.6000000238418579,2018-04-11 23:14:25.972331
1671,1,132,14,2.24284291267395,0.6299999952316284,2018-04-11 23:14:25.972331
1672,1,132,15,2.2370662689208984,0.6000000238418579,2018-04-11 23:14:25.972331
1673,1,132,16,2.770843267440796,0.5799999833106995,2018-04-11 23:14:25.972331
1674,1,132,17,2.4353246688842773,0.6399999856948853,2018-04-11 23:14:25.972331
1675,1,132,18,2.5162811279296875,0.4699999988079071,2018-04-11 23:14:25.972331
1676,1,132,19,2.3992793560028076,0.5799999833106995,2018-04-11 23:14:25.972331
1677,1,132,20,2.1175429821014404,0.6399999856948853,2018-04-11 23:14:25.972331
1678,1,132,21,1.6410531997680664,0.6399999856948853,2018-04-11 23:14:25.972331
1679,1,132,22,1.817775011062622,0.5400000214576721,2018-04-11 23:14:25.972331
1680,1,133,1,1.782177448272705,0.6700000166893005,2018-04-11 23:14:35.677305
1681,1,133,2,1.778700590133667,0.6200000047683716,2018-04-11 23:14:35.677305
1682,1,133,3,2.004092216491699,0.6700000166893005,2018-04-11 23:14:35.677305
1683,1,133,4,2.0390968322753906,0.6399999856948853,2018-04-11 23:14:35.677305
1684,1,133,5,2.031228542327881,0.7599999904632568,2018-04-11 23:14:35.677305
1685,1,133,6,1.703087568283081,0.6700000166893005,2018-04-11 23:14:35.677305
1686,1,133,7,1.5867533683776855,0.7599999904632568,2018-04-11 23:14:35.677305
1687,1,133,8,2.6190881729125977,0.75,2018-04-11 23:14:35.677305
1688,1,133,9,1.876875400543213,0.6800000071525574,2018-04-11 23:14:35.677305
1689,1,133,10,2.482740640640259,0.47999998927116394,2018-04-11 23:14:35.677305
1690,1,133,11,3.082033157348633,0.6000000238418579,2018-04-11 23:14:35.677305
1691,1,133,12,1.7970521450042725,0.75,2018-04-11 23:14:35.677305
1692,1,134,1,1.6898542642593384,0.46000000834465027,2018-04-11 23:14:53.583977
1693,1,134,2,1.9809948205947876,0.47999998927116394,2018-04-11 23:14:53.583977
1694,1,134,3,2.306210994720459,0.5199999809265137,2018-04-11 23:14:53.583977
1695,1,134,4,2.533357620239258,0.6499999761581421,2018-04-11 23:14:53.583977
1696,1,134,5,1.7586076259613037,0.6899999976158142,2018-04-11 23:14:53.583977
1697,1,134,6,1.829879879951477,0.800000011920929,2018-04-11 23:14:53.583977
1698,1,134,7,1.4277851581573486,0.8100000023841858,2018-04-11 23:14:53.583977
